ano,mes,data,regiao,uf,setor_consumo,consumo_mwh,demanda_pico,temperatura_media,tarifa_media,populacao,eficiencia_energetica,emissao_co2,nivel_demanda
2022,2,2022-02-01,Sul,RS,Rural,4973.88,748.59,27.0,0.83,813412,87.38,75325.17,Crítico
2022,3,2022-03-01,Norte,AM,Residencial,6585.93,2070.81,31.6,1.12,3218428,58.81,54857.73,Médio
2022,3,2022-03-01,Norte,PA,Comercial,215314.98,1342.58,15.5,0.56,5893666,53.44,15692.44,Alto
2022,3,2022-03-01,Norte,PA,Público,19480.85,9938.99,27.2,0.65,3807844,53.73,17543.05,Baixo
2022,3,2022-03-01,Norte,RO,Comercial,26999.45,31163.77,29.8,0.91,108757,92.23,45408.63,Médio
2022,3,2022-03-01,Norte,TO,Residencial,9047.56,6105.23,24.0,1.09,5600227,81.91,49866.5,Baixo
2022,3,2022-03-01,Nordeste,BA,Público,27822.71,4144.42,17.3,0.69,854294,74.46,51934.12,Baixo
2022,3,2022-03-01,Nordeste,BA,Comercial,96542.48,9923.59,28.3,1.14,4910511,91.89,55999.38,Médio
2022,3,2022-03-01,Nordeste,PE,Rural,46224.05,13324.79,23.8,0.61,496747,63.58,60553.86,Médio
2022,3,2022-03-01,Nordeste,PE,Comercial,90249.68,1398.59,31.8,1.01,5550135,60.65,45090.56,Crítico
2022,3,2022-03-01,Nordeste,CE,Público,42471.77,8061.73,26.2,1.1,2800106,91.15,73696.63,Crítico
2022,3,2022-03-01,Nordeste,CE,Comercial,27551.49,2755.1,24.4,1.0,399006,51.58,79206.48,Alto
2022,3,2022-03-01,Nordeste,MA,Comercial,136637.46,1252.73,15.1,0.69,1183525,77.0,29216.57,Baixo
2022,3,2022-03-01,Nordeste,PB,Rural,75003.08,1593.13,25.3,0.77,5323248,88.95,11322.29,Médio
2022,3,2022-03-01,Centro-Oeste,DF,Industrial,31744.11,4692.87,25.0,0.98,1419006,46.73,19805.42,Médio
2022,3,2022-03-01,Centro-Oeste,GO,Industrial,119599.01,1646.76,24.5,0.61,260260,68.81,28978.6,Baixo
2022,3,2022-03-01,Centro-Oeste,GO,Público,50687.93,3384.27,30.5,0.87,2461931,67.86,41605.3,Baixo
2022,3,2022-03-01,Centro-Oeste,MT,Industrial,29679.42,7375.41,22.6,0.72,5044057,68.24,51973.17,Alto
2022,3,2022-03-01,Centro-Oeste,MS,Público,3713.05,7439.93,21.4,0.59,1164748,80.96,27076.1,Baixo
2022,3,2022-03-01,Sudeste,SP,Comercial,17627.94,3209.2,9.0,0.87,4425042,58.4,67595.07,Crítico
2022,3,2022-03-01,Sudeste,SP,Comercial,19424.94,1963.75,31.2,0.56,914541,71.51,62711.89,Crítico
2022,3,2022-03-01,Sudeste,SP,Comercial,28454.47,6248.83,25.7,0.64,245080,94.64,44704.4,Baixo
2022,3,2022-03-01,Sudeste,RJ,Residencial,12780.88,8221.58,30.8,0.83,5813849,79.55,56947.97,Alto
2022,3,2022-03-01,Sudeste,RJ,Industrial,41930.6,3322.89,24.8,0.69,4211591,69.13,55800.61,Médio
2022,3,2022-03-01,Sudeste,RJ,Comercial,10308.23,1464.69,21.6,0.8,118448,86.17,12986.72,Baixo
2022,3,2022-03-01,Sudeste,RJ,Rural,86295.67,2742.68,26.0,0.92,3436897,79.94,56798.8,Alto
2022,3,2022-03-01,Sudeste,MG,Residencial,12303.94,1050.08,19.8,0.58,5168119,69.48,13093.12,Crítico
2022,3,2022-03-01,Sudeste,MG,Residencial,8231.17,9755.02,21.6,0.9,5612264,64.08,26900.57,Baixo
2022,3,2022-03-01,Sudeste,MG,Rural,7167.46,39559.77,23.6,0.66,5481252,55.36,53362.98,Médio
2022,3,2022-03-01,Sudeste,ES,Comercial,18485.98,4844.45,23.3,0.86,2865805,60.81,45003.98,Baixo
2022,3,2022-03-01,Sudeste,ES,Rural,112436.49,6475.68,21.9,0.9,5295335,79.52,3394.18,Médio
2022,3,2022-03-01,Sudeste,ES,Residencial,40596.1,3524.18,27.0,0.72,2178105,90.22,22641.02,Médio
2022,3,2022-03-01,Sul,PR,Rural,4752.24,12826.33,27.4,0.64,5416284,79.61,61987.97,Alto
2022,3,2022-03-01,Sul,PR,Rural,22945.51,4060.67,24.0,0.61,3699808,67.24,52047.82,Crítico
2022,3,2022-03-01,Sul,SC,Industrial,23639.43,3901.14,22.8,0.64,427435,74.21,20997.56,Alto
2022,3,2022-03-01,Sul,SC,Comercial,19990.08,789.96,17.8,0.92,4164851,79.49,62953.03,Baixo
2022,3,2022-03-01,Sul,RS,Industrial,103416.4,9673.49,30.4,0.65,3357430,87.5,62087.5,Crítico
2022,3,2022-03-01,Sul,RS,Industrial,131585.55,617.31,28.1,0.84,3313295,50.19,41222.58,Crítico
2022,4,2022-04-01,Norte,AM,Público,215555.56,8275.69,21.8,0.96,236166,53.55,34530.93,Crítico
2022,4,2022-04-01,Norte,PA,Residencial,59674.24,4672.96,28.9,1.14,3390190,60.29,55269.76,Alto
2022,4,2022-04-01,Norte,PA,Rural,8270.65,6170.05,22.5,0.66,1199420,65.41,39709.53,Crítico
2022,4,2022-04-01,Norte,RO,Público,159994.01,2966.9,28.9,1.03,1300934,94.85,8698.66,Crítico
2022,4,2022-04-01,Norte,TO,Rural,33854.59,4402.21,18.2,1.06,4504178,62.97,55217.78,Crítico
2022,4,2022-04-01,Nordeste,BA,Industrial,25594.35,1217.71,25.5,0.6,3811218,81.97,51319.36,Crítico
2022,4,2022-04-01,Nordeste,BA,Público,21560.76,1895.09,30.1,1.08,3234744,48.1,14172.35,Alto
2022,4,2022-04-01,Nordeste,PE,Comercial,8429.58,1039.96,29.3,1.06,2572563,87.78,61298.45,Baixo
2022,4,2022-04-01,Nordeste,PE,Rural,1872.65,3775.52,24.4,0.87,2408217,87.52,13808.27,Alto
2022,4,2022-04-01,Nordeste,CE,Comercial,17437.41,12863.09,22.3,1.14,5136796,55.28,37893.24,Médio
2022,4,2022-04-01,Nordeste,CE,Industrial,14004.35,897.04,19.2,0.9,199847,64.57,5820.87,Crítico
2022,4,2022-04-01,Nordeste,MA,Comercial,55741.31,1062.08,27.4,0.69,1262743,82.47,75814.04,Crítico
2022,4,2022-04-01,Nordeste,PB,Residencial,51313.04,6327.8,28.0,1.1,2982351,87.59,14968.72,Baixo
2022,4,2022-04-01,Centro-Oeste,DF,Industrial,16463.16,284.11,28.1,0.63,491707,47.39,13362.1,Crítico
2022,4,2022-04-01,Centro-Oeste,GO,Rural,129198.49,2041.03,22.9,1.15,2253021,77.14,12825.1,Médio
2022,4,2022-04-01,Centro-Oeste,GO,Comercial,32378.31,1264.89,23.7,1.01,4277556,53.85,42207.96,Crítico
2022,4,2022-04-01,Centro-Oeste,MT,Público,2537.63,2623.35,28.6,1.02,3427129,52.27,71040.0,Crítico
2022,4,2022-04-01,Centro-Oeste,MS,Comercial,70404.89,725.77,18.5,0.62,2019867,84.03,33161.29,Baixo
2022,4,2022-04-01,Sudeste,SP,Público,8048.27,99194.11,26.1,0.63,2169122,93.21,74580.23,Crítico
2022,4,2022-04-01,Sudeste,SP,Rural,30928.01,639.27,25.0,1.07,3902603,64.63,45087.75,Crítico
2022,4,2022-04-01,Sudeste,SP,Rural,32376.35,18017.79,28.8,0.71,3901868,45.41,35565.93,Alto
2022,4,2022-04-01,Sudeste,RJ,Rural,43192.35,7742.51,23.4,0.68,1547622,88.03,1422.03,Alto
2022,4,2022-04-01,Sudeste,RJ,Rural,13126.3,7704.3,26.9,1.11,3439246,91.94,60737.71,Baixo
2022,4,2022-04-01,Sudeste,RJ,Industrial,6126.45,5294.62,23.4,1.09,4310969,48.51,47493.63,Baixo
2022,4,2022-04-01,Sudeste,RJ,Residencial,25000.97,1653.2,25.5,0.95,3322546,93.7,48660.5,Crítico
2022,4,2022-04-01,Sudeste,MG,Residencial,20256.83,2042.47,20.0,0.78,5856187,78.47,67823.25,Alto
2022,4,2022-04-01,Sudeste,MG,Residencial,57030.15,4150.63,17.9,0.96,4975166,63.58,75289.58,Baixo
2022,4,2022-04-01,Sudeste,MG,Residencial,53765.81,2933.39,29.4,0.99,3926267,58.26,12120.07,Baixo
2022,4,2022-04-01,Sudeste,ES,Residencial,23103.98,7452.44,21.3,1.13,3980366,47.4,41163.42,Crítico
2022,4,2022-04-01,Sudeste,ES,Público,11199.36,3903.67,23.5,0.63,4450812,45.48,37380.27,Baixo
2022,4,2022-04-01,Sudeste,ES,Rural,16402.37,8429.09,26.4,0.58,925911,48.5,19815.93,Baixo
2022,4,2022-04-01,Sul,PR,Residencial,13964.52,1551.43,24.3,0.59,4124309,90.09,39479.42,Médio
2022,4,2022-04-01,Sul,PR,Comercial,80709.58,2819.05,23.8,0.96,2587816,48.55,18236.11,Médio
2022,4,2022-04-01,Sul,SC,Público,52745.58,1591.19,32.6,0.86,3305073,56.94,63575.7,Baixo
2022,4,2022-04-01,Sul,SC,Industrial,12488.74,15367.63,25.3,0.56,3903803,48.06,32740.56,Médio
2022,4,2022-04-01,Sul,RS,Industrial,51804.28,8728.21,26.2,0.81,2884943,66.04,63703.63,Crítico
2022,4,2022-04-01,Sul,RS,Residencial,24962.64,3238.06,26.5,1.09,4498209,62.56,21996.41,Médio
2022,5,2022-05-01,Norte,AM,Residencial,4798.78,21136.3,28.1,0.93,1692730,70.67,61053.57,Alto
2022,5,2022-05-01,Norte,PA,Público,13911.2,793.4,32.2,0.66,3203823,67.87,44099.35,Alto
2022,5,2022-05-01,Norte,PA,Residencial,11522.62,5130.45,25.5,0.81,2178702,47.38,63437.69,Crítico
2022,5,2022-05-01,Norte,RO,Rural,5108.4,4790.57,33.3,0.68,4674409,71.56,44764.78,Médio
2022,5,2022-05-01,Norte,TO,Público,26816.75,956.58,26.1,0.69,4641223,84.35,47477.9,Crítico
2022,5,2022-05-01,Nordeste,BA,Residencial,45586.48,3489.21,23.5,0.92,4664941,50.65,24705.77,Crítico
2022,5,2022-05-01,Nordeste,BA,Público,10748.26,1752.16,22.0,0.78,3816142,73.18,49779.54,Crítico
2022,5,2022-05-01,Nordeste,PE,Rural,21449.14,7104.62,27.5,0.71,4224163,87.38,36636.06,Alto
2022,5,2022-05-01,Nordeste,PE,Comercial,57149.79,1741.89,17.5,0.61,3840408,60.89,30695.43,Alto
2022,5,2022-05-01,Nordeste,CE,Público,60006.34,7314.65,26.1,0.82,1674888,94.98,267.83,Alto
2022,5,2022-05-01,Nordeste,CE,Rural,38465.69,3305.77,21.3,0.9,5807461,70.37,38375.96,Alto
2022,5,2022-05-01,Nordeste,MA,Comercial,13016.07,923.19,25.5,0.84,4578172,49.15,48589.15,Alto
2022,5,2022-05-01,Nordeste,PB,Industrial,184689.43,2162.45,28.5,0.79,1219966,69.08,60408.91,Médio
2022,5,2022-05-01,Centro-Oeste,DF,Industrial,22901.0,2306.38,29.5,1.03,3240565,76.44,37202.78,Médio
2022,5,2022-05-01,Centro-Oeste,GO,Residencial,10622.14,3313.55,24.5,1.08,2274901,73.71,69049.93,Alto
2022,5,2022-05-01,Centro-Oeste,GO,Industrial,10761.34,737.49,28.3,0.83,3576927,65.18,33761.1,Crítico
2022,5,2022-05-01,Centro-Oeste,MT,Comercial,30592.55,7548.98,22.2,0.68,3371362,83.4,71941.6,Médio
2022,5,2022-05-01,Centro-Oeste,MS,Rural,60810.62,684.98,31.5,0.64,235146,66.05,1472.77,Crítico
2022,5,2022-05-01,Sudeste,SP,Industrial,7954.49,271.34,26.0,0.67,2275730,70.97,52416.21,Baixo
2022,5,2022-05-01,Sudeste,SP,Comercial,21748.58,8753.26,22.0,1.12,4876118,53.85,7750.81,Baixo
2022,5,2022-05-01,Sudeste,SP,Residencial,45714.78,366.16,19.1,1.01,5138759,83.81,68686.6,Baixo
2022,5,2022-05-01,Sudeste,RJ,Comercial,8101.44,2311.79,21.3,0.73,626010,53.59,2225.11,Médio
2022,5,2022-05-01,Sudeste,RJ,Comercial,17020.55,613.72,27.9,1.14,3687112,71.08,37846.85,Baixo
2022,5,2022-05-01,Sudeste,RJ,Rural,173580.36,32248.63,25.5,1.04,4952376,64.39,37413.09,Médio
2022,5,2022-05-01,Sudeste,RJ,Industrial,86002.7,5527.21,32.4,0.76,377873,61.84,4371.3,Alto
2022,5,2022-05-01,Sudeste,MG,Residencial,30035.42,10277.93,24.0,0.79,3338966,89.43,65358.6,Médio
2022,5,2022-05-01,Sudeste,MG,Industrial,49305.92,11405.72,21.3,0.7,3675033,93.78,5738.21,Alto
2022,5,2022-05-01,Sudeste,MG,Industrial,15934.1,2936.02,28.9,1.1,3007021,77.36,178.04,Baixo
2022,5,2022-05-01,Sudeste,ES,Público,21812.73,5701.31,23.2,0.67,1055706,49.42,30191.32,Médio
2022,5,2022-05-01,Sudeste,ES,Rural,20848.06,3046.24,16.4,0.71,1743071,56.8,49373.63,Alto
2022,5,2022-05-01,Sudeste,ES,Rural,50381.97,4077.95,26.4,0.57,2652535,76.44,53150.25,Crítico
2022,5,2022-05-01,Sul,PR,Público,16385.7,9211.28,20.7,0.83,5556375,93.08,32258.92,Crítico
2022,5,2022-05-01,Sul,PR,Residencial,16133.63,2470.68,21.1,0.9,2745927,93.84,77548.59,Crítico
2022,5,2022-05-01,Sul,SC,Rural,77213.92,24317.96,23.4,0.8,3264529,61.15,58909.19,Médio
2022,5,2022-05-01,Sul,SC,Comercial,30971.61,2981.62,24.6,0.79,4586223,93.16,52286.17,Crítico
2022,5,2022-05-01,Sul,RS,Residencial,34026.06,11627.61,17.1,1.05,2500289,84.07,23301.74,Baixo
2022,5,2022-05-01,Sul,RS,Industrial,86514.01,1215.41,31.2,0.6,3656439,68.65,39102.53,Baixo
2022,6,2022-06-01,Norte,AM,Rural,20549.49,3498.2,25.2,0.61,1165832,58.6,11835.27,Baixo
2022,6,2022-06-01,Norte,PA,Público,122741.75,1657.39,26.8,0.63,4883992,84.81,34827.51,Médio
2022,6,2022-06-01,Norte,PA,Comercial,13856.49,3663.28,23.3,0.93,1109026,82.56,7905.48,Crítico
2022,6,2022-06-01,Norte,RO,Comercial,10152.34,4972.75,25.9,0.88,2303115,60.53,668.05,Alto
2022,6,2022-06-01,Norte,TO,Residencial,68118.35,3613.04,23.4,1.06,187097,78.0,61729.55,Alto
2022,6,2022-06-01,Nordeste,BA,Industrial,3829.14,2042.07,28.7,1.07,2908580,86.97,16151.79,Alto
2022,6,2022-06-01,Nordeste,BA,Rural,23248.56,1812.23,24.2,0.85,5003634,92.58,67774.38,Crítico
2022,6,2022-06-01,Nordeste,PE,Industrial,359644.79,2639.66,20.2,0.87,2543466,93.45,5832.52,Baixo
2022,6,2022-06-01,Nordeste,PE,Público,16158.43,1368.16,29.3,0.91,313425,58.44,71510.57,Alto
2022,6,2022-06-01,Nordeste,CE,Residencial,206302.1,6935.34,25.8,0.8,5794900,89.39,383.44,Alto
2022,6,2022-06-01,Nordeste,CE,Residencial,36784.28,1224.96,25.0,0.92,5013538,81.04,46075.35,Alto
2022,6,2022-06-01,Nordeste,MA,Público,17931.59,17026.08,26.6,0.84,4293460,51.37,30712.58,Baixo
2022,6,2022-06-01,Nordeste,PB,Comercial,26832.99,7641.61,26.8,0.97,1647394,56.53,34100.47,Médio
2022,6,2022-06-01,Centro-Oeste,DF,Rural,22150.7,938.54,35.7,0.6,5725392,89.49,43631.15,Alto
2022,6,2022-06-01,Centro-Oeste,GO,Residencial,106757.67,1523.51,28.8,0.67,4880576,87.73,15001.51,Alto
2022,6,2022-06-01,Centro-Oeste,GO,Industrial,11963.69,5364.31,22.9,0.83,410800,84.55,29154.87,Alto
2022,6,2022-06-01,Centro-Oeste,MT,Industrial,41115.7,1269.33,25.1,1.11,2466486,80.57,74662.68,Crítico
2022,6,2022-06-01,Centro-Oeste,MS,Industrial,13204.22,7744.87,23.9,1.1,5146332,83.26,57466.67,Baixo
2022,6,2022-06-01,Sudeste,SP,Rural,59864.38,1957.41,23.5,1.05,1042049,67.37,47107.92,Crítico
2022,6,2022-06-01,Sudeste,SP,Industrial,37843.39,5472.42,17.9,1.0,5376448,90.46,43649.51,Médio
2022,6,2022-06-01,Sudeste,SP,Rural,56675.39,3343.48,11.2,1.12,4906161,94.71,2096.98,Médio
2022,6,2022-06-01,Sudeste,RJ,Comercial,30248.43,3967.07,18.4,1.04,4130226,45.3,1911.67,Médio
2022,6,2022-06-01,Sudeste,RJ,Comercial,4802.74,2344.73,23.9,1.02,3676628,75.07,28762.53,Baixo
2022,6,2022-06-01,Sudeste,RJ,Residencial,62122.21,12426.04,28.1,0.78,1011685,56.86,76456.22,Baixo
2022,6,2022-06-01,Sudeste,RJ,Industrial,25304.98,2175.91,26.5,0.72,1802476,53.37,65477.96,Médio
2022,6,2022-06-01,Sudeste,MG,Comercial,9928.41,57765.56,21.7,0.87,2024605,90.95,31959.48,Médio
2022,6,2022-06-01,Sudeste,MG,Rural,226882.05,1229.66,25.8,0.92,1989855,74.25,67327.65,Médio
2022,6,2022-06-01,Sudeste,MG,Público,40543.35,7118.39,24.4,1.08,524824,69.8,37973.15,Alto
2022,6,2022-06-01,Sudeste,ES,Comercial,5878.09,24438.39,30.6,0.74,1008100,55.61,53683.63,Alto
2022,6,2022-06-01,Sudeste,ES,Industrial,14245.86,7421.29,21.7,0.86,3724088,91.08,75776.08,Alto
2022,6,2022-06-01,Sudeste,ES,Industrial,25277.02,7451.24,26.7,1.08,2448738,83.98,76804.43,Crítico
2022,6,2022-06-01,Sul,PR,Público,40476.38,1747.26,25.9,0.64,4647409,84.46,71712.59,Alto
2022,6,2022-06-01,Sul,PR,Residencial,29961.65,7615.8,17.4,1.09,1321466,58.33,50651.64,Alto
2022,6,2022-06-01,Sul,SC,Comercial,43702.92,25102.6,17.7,0.83,4899750,75.35,100.8,Médio
2022,6,2022-06-01,Sul,SC,Público,133122.65,5391.4,22.0,0.82,2670815,63.47,76148.7,Alto
2022,6,2022-06-01,Sul,RS,Residencial,45097.72,3106.32,26.4,0.98,4855717,94.92,45392.04,Baixo
2022,6,2022-06-01,Sul,RS,Industrial,19882.54,1057.16,21.8,1.06,3992558,68.56,42600.58,Crítico
2022,7,2022-07-01,Norte,AM,Comercial,8453.08,4835.41,21.4,0.88,2788632,81.54,3208.87,Médio
2022,7,2022-07-01,Norte,PA,Comercial,5038.75,865.55,28.3,1.11,4340600,93.06,32635.64,Médio
2022,7,2022-07-01,Norte,PA,Comercial,26822.54,9187.7,31.0,0.83,1719989,47.43,38545.38,Baixo
2022,7,2022-07-01,Norte,RO,Comercial,98155.72,2532.59,19.5,1.0,4068284,65.03,63265.74,Baixo
2022,7,2022-07-01,Norte,TO,Comercial,14222.1,4323.11,25.7,0.8,4639336,51.7,59968.0,Baixo
2022,7,2022-07-01,Nordeste,BA,Rural,40204.7,307.41,21.6,0.75,2868292,48.5,59165.67,Médio
2022,7,2022-07-01,Nordeste,BA,Público,26387.98,5364.95,26.3,0.66,630915,84.23,41530.15,Crítico
2022,7,2022-07-01,Nordeste,PE,Rural,72893.44,5443.44,22.2,0.74,1698148,84.06,37522.94,Alto
2022,7,2022-07-01,Nordeste,PE,Público,76311.83,3381.74,26.6,0.94,715979,64.47,78745.38,Crítico
2022,7,2022-07-01,Nordeste,CE,Industrial,4638.56,3216.88,29.6,0.81,3000299,69.48,46629.91,Baixo
2022,7,2022-07-01,Nordeste,CE,Público,29132.95,5656.36,19.5,0.95,574027,76.8,22179.53,Crítico
2022,7,2022-07-01,Nordeste,MA,Rural,30504.32,4151.12,25.0,1.1,5818125,61.74,31102.41,Crítico
2022,7,2022-07-01,Nordeste,PB,Residencial,27065.87,856.97,28.6,0.76,3475808,50.98,33980.8,Baixo
2022,7,2022-07-01,Centro-Oeste,DF,Residencial,178465.66,3516.11,30.4,1.0,3274931,72.08,9315.41,Alto
2022,7,2022-07-01,Centro-Oeste,GO,Residencial,65975.27,18936.02,23.1,0.59,653905,72.67,29418.1,Alto
2022,7,2022-07-01,Centro-Oeste,GO,Rural,16894.44,3124.65,21.5,1.12,289412,73.71,612.89,Crítico
2022,7,2022-07-01,Centro-Oeste,MT,Rural,20979.23,6071.26,24.4,0.94,3193164,73.86,34826.05,Crítico
2022,7,2022-07-01,Centro-Oeste,MS,Industrial,5281.24,6027.7,23.2,1.08,1004151,69.03,31474.87,Alto
2022,7,2022-07-01,Sudeste,SP,Residencial,7212.4,12525.27,23.6,1.0,5842433,70.49,55791.21,Alto
2022,7,2022-07-01,Sudeste,SP,Residencial,243355.88,3300.59,20.7,0.89,3499307,94.06,3763.25,Crítico
2022,7,2022-07-01,Sudeste,SP,Público,3084.32,208.22,24.5,0.62,4113548,62.33,78578.45,Médio
2022,7,2022-07-01,Sudeste,RJ,Rural,9130.18,7087.36,23.5,1.05,3756162,74.76,57144.04,Médio
2022,7,2022-07-01,Sudeste,RJ,Comercial,19181.12,1455.0,22.4,0.63,215215,60.71,37846.06,Alto
2022,7,2022-07-01,Sudeste,RJ,Rural,14448.53,2331.96,21.0,0.85,3535062,75.01,57192.2,Médio
2022,7,2022-07-01,Sudeste,RJ,Rural,75990.73,816.68,25.2,0.84,3822042,76.25,53269.21,Baixo
2022,7,2022-07-01,Sudeste,MG,Comercial,74947.38,3765.15,20.4,0.8,1804844,67.57,76345.7,Baixo
2022,7,2022-07-01,Sudeste,MG,Comercial,57515.62,2257.09,22.2,0.94,5456399,54.9,45394.55,Crítico
2022,7,2022-07-01,Sudeste,MG,Público,16929.65,835.35,27.0,1.1,3584909,75.18,79417.07,Baixo
2022,7,2022-07-01,Sudeste,ES,Industrial,18925.84,47997.35,27.0,1.02,765343,53.17,47578.35,Alto
2022,7,2022-07-01,Sudeste,ES,Residencial,53113.61,4491.08,24.7,0.8,1336919,46.11,61943.91,Crítico
2022,7,2022-07-01,Sudeste,ES,Comercial,9094.11,378.38,27.9,0.86,5380518,54.06,76897.41,Crítico
2022,7,2022-07-01,Sul,PR,Comercial,16726.19,534.06,28.5,1.01,447094,74.93,74223.45,Crítico
2022,7,2022-07-01,Sul,PR,Residencial,14050.62,16399.91,28.2,0.85,4747068,94.62,72136.91,Baixo
2022,7,2022-07-01,Sul,SC,Rural,27131.53,578.71,24.9,0.99,4522203,54.01,74472.71,Alto
2022,7,2022-07-01,Sul,SC,Público,139813.51,13767.24,24.4,1.07,2392745,50.06,48606.53,Baixo
2022,7,2022-07-01,Sul,RS,Industrial,64750.88,3508.87,20.9,0.97,5844735,83.08,73716.13,Alto
2022,7,2022-07-01,Sul,RS,Residencial,12593.17,11962.05,19.7,0.97,715616,70.48,5805.62,Médio
2022,8,2022-08-01,Norte,AM,Residencial,28634.18,1139.27,25.6,0.73,4678573,86.37,50436.25,Alto
2022,8,2022-08-01,Norte,PA,Residencial,38154.72,1269.85,16.8,0.76,5171373,69.13,44992.81,Crítico
2022,8,2022-08-01,Norte,PA,Industrial,5796.97,681.33,24.6,0.82,5554890,83.11,3205.77,Baixo
2022,8,2022-08-01,Norte,RO,Industrial,7435.5,4213.76,18.7,0.64,1992379,48.34,7770.2,Alto
2022,8,2022-08-01,Norte,TO,Público,153791.11,4850.53,28.0,0.82,2439924,53.81,20223.87,Crítico
2022,8,2022-08-01,Nordeste,BA,Rural,31070.19,1791.21,28.7,1.15,4027143,80.93,15917.91,Médio
2022,8,2022-08-01,Nordeste,BA,Rural,39995.42,1397.15,33.2,1.0,3740183,70.15,2111.68,Baixo
2022,8,2022-08-01,Nordeste,PE,Industrial,8692.29,4509.28,24.7,0.6,2051345,89.38,49003.81,Médio
2022,8,2022-08-01,Nordeste,PE,Residencial,35510.28,14329.53,27.9,1.01,1493682,69.81,46747.73,Médio
2022,8,2022-08-01,Nordeste,CE,Público,5835.11,5212.88,24.4,0.57,4294950,74.89,16826.77,Crítico
2022,8,2022-08-01,Nordeste,CE,Industrial,15518.27,1326.88,18.9,0.62,4294648,86.68,67131.01,Baixo
2022,8,2022-08-01,Nordeste,MA,Público,6764.87,2056.0,20.5,1.09,4377001,72.45,78106.65,Crítico
2022,8,2022-08-01,Nordeste,PB,Rural,29513.72,693.74,23.9,0.58,2849202,71.48,36757.72,Baixo
2022,8,2022-08-01,Centro-Oeste,DF,Público,3318.68,11319.63,26.4,0.92,4423027,74.87,60874.74,Médio
2022,8,2022-08-01,Centro-Oeste,GO,Público,13058.12,5120.16,22.1,0.87,609826,77.21,59922.41,Médio
2022,8,2022-08-01,Centro-Oeste,GO,Público,35760.41,12170.18,27.8,1.11,188404,61.26,23024.42,Médio
2022,8,2022-08-01,Centro-Oeste,MT,Industrial,14845.39,6290.5,25.8,0.7,5529531,47.42,62486.44,Médio
2022,8,2022-08-01,Centro-Oeste,MS,Industrial,3408.76,5495.78,29.8,0.61,3433847,62.83,67278.64,Crítico
2022,8,2022-08-01,Sudeste,SP,Público,73840.74,3028.85,25.6,0.67,781713,66.07,2269.02,Crítico
2022,8,2022-08-01,Sudeste,SP,Industrial,12527.0,8780.43,16.4,0.89,4608233,88.17,59683.62,Alto
2022,8,2022-08-01,Sudeste,SP,Residencial,5719.35,10486.7,30.8,0.84,5791361,51.94,37406.24,Crítico
2022,8,2022-08-01,Sudeste,RJ,Comercial,68843.64,3083.85,26.9,1.09,4527713,86.63,51411.93,Médio
2022,8,2022-08-01,Sudeste,RJ,Público,15137.82,8042.26,28.8,0.9,2755928,75.18,62256.71,Baixo
2022,8,2022-08-01,Sudeste,RJ,Público,25926.48,5422.42,30.3,0.68,2824577,85.08,10435.29,Alto
2022,8,2022-08-01,Sudeste,RJ,Industrial,21507.83,8772.56,14.8,1.06,4533480,64.36,47913.7,Alto
2022,8,2022-08-01,Sudeste,MG,Comercial,38303.13,4008.56,27.9,0.61,2059646,83.16,48498.91,Baixo
2022,8,2022-08-01,Sudeste,MG,Rural,20481.59,1724.88,28.4,0.56,5937885,93.58,40368.52,Baixo
2022,8,2022-08-01,Sudeste,MG,Público,2474.82,1244.56,25.7,1.01,1387210,75.2,9652.29,Alto
2022,8,2022-08-01,Sudeste,ES,Residencial,22988.73,16221.35,33.0,1.08,1681047,77.48,4192.05,Crítico
2022,8,2022-08-01,Sudeste,ES,Público,34857.75,4100.81,17.0,0.79,3407479,92.51,8253.56,Alto
2022,8,2022-08-01,Sudeste,ES,Industrial,17622.2,1712.48,26.3,0.71,1056770,75.03,38782.72,Baixo
2022,8,2022-08-01,Sul,PR,Residencial,17652.91,4090.28,23.5,0.93,2324824,61.28,27877.83,Baixo
2022,8,2022-08-01,Sul,PR,Rural,8532.27,6433.95,19.7,1.0,817679,52.81,32406.1,Médio
2022,8,2022-08-01,Sul,SC,Rural,5932.91,1726.08,24.9,1.03,1470519,58.0,61973.43,Baixo
2022,8,2022-08-01,Sul,SC,Rural,14711.18,987.53,26.6,0.78,3609833,72.47,30224.51,Crítico
2022,8,2022-08-01,Sul,RS,Industrial,61564.4,8180.91,32.7,0.59,2796503,72.72,46187.84,Alto
2022,8,2022-08-01,Sul,RS,Rural,32892.37,2930.44,26.4,0.92,1326792,78.41,10076.51,Médio
2022,9,2022-09-01,Norte,AM,Público,10806.83,15046.14,23.1,0.56,347742,80.67,6089.91,Médio
2022,9,2022-09-01,Norte,PA,Rural,187468.51,2233.04,24.5,1.12,5055181,81.76,32394.41,Crítico
2022,9,2022-09-01,Norte,PA,Público,4351.29,4232.25,22.6,0.93,2300156,92.95,20407.68,Crítico
2022,9,2022-09-01,Norte,RO,Público,35842.85,751.76,23.3,0.86,3203602,78.93,74711.25,Baixo
2022,9,2022-09-01,Norte,TO,Residencial,15536.02,2314.66,17.6,1.1,2825002,60.1,9663.76,Alto
2022,9,2022-09-01,Nordeste,BA,Rural,41370.91,7357.19,26.5,0.73,1539587,78.79,764.41,Crítico
2022,9,2022-09-01,Nordeste,BA,Rural,18397.9,1432.85,29.5,0.92,4974808,55.97,13916.65,Médio
